0	path#nsubj|<-nsubj<-support->dobj->|dobj	Mike Wise	Notebook
0	path#nsubj|<-nsubj<-support->dobj->|dobj	Clinton	Thompson
0	path#nsubj|<-nsubj<-support->dobj->|dobj	Michael Palin	Andrew McAlpine
0	path#nsubj|<-nsubj<-support->dobj->|dobj	Mary Agnes Donoghue	Andrew McAlpine
0	path#nsubj|<-nsubj<-support->dobj->|dobj	Charlotte	Albert
0	path#nsubj|<-nsubj<-support->dobj->|dobj	Lard	Slow Food
0	path#nsubj|<-nsubj<-support->dobj->|dobj	Richard Raysman	New York
0	path#nsubj|<-nsubj<-support->dobj->|dobj	Max Gottlieb	Grainne Marmion
0	path#nsubj|<-nsubj<-support->dobj->|dobj	Elizabeth Taylor	Wales
0	path#nsubj|<-nsubj<-support->dobj->|dobj	Christopher Koefoed	Penny Barrett
0	path#nsubj|<-nsubj<-support->dobj->|dobj	Surviving	Lois
0	path#nsubj|<-nsubj<-support->dobj->|dobj	Ruth Morley	Eugene Lee
0	path#nsubj|<-nsubj<-support->dobj->|dobj	Polish	Finance
0	path#nsubj|<-nsubj<-support->dobj->|dobj	Richard Grant	Roger Moore
0	path#nsubj|<-nsubj<-support->dobj->|dobj	Michael Andersen	Orlando
0	path#nsubj|<-nsubj<-support->dobj->|dobj	Robert F. Murphy	Lehman Brothers
0	path#nsubj|<-nsubj<-support->dobj->|dobj	Eric Jackson	Adweek
0	path#nsubj|<-nsubj<-criticize->dobj->|dobj	Cleveland	Hawks
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Fernand Braudel	Sian Reynolds
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Kenyon College	Hackley
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Camelot	Peace Corps
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Andrew Marcus	Richard Robbins
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	William Fay	Merrill Lynch
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	William Lee Scott	Laura Dern
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Charles Wolfe	Adweek
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	O'Bannon	Goldsmith
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	White Sox	Torre
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	John Fuller	Adweek
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Dan E. Weisburd	Alliance
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Robinson	Baltimore Orioles
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Reynaldo Villalobos	James Newton Howard
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Doris Ling-Cohan	New York City Transit Authority
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Charles Carlson	Hammond
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Peru	Cole Porter
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Coalition	Homelessness
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Alicia Silverstone	Christopher Walken
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Alice White	Thomas
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Yasir Arafat	Salah Khalaf
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Carnahan	Kelly
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Adele	Hartsdale
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Roberts	Lauren Lloyd
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Clinton	Delamare
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Country Music Association	Manhattan
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Thomas Ackerman	Scott Kroopf
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	State Department	Somalia
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Michael Palin	Patrick Cassavetti
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Control Data	Big Board
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Steven	Harold Ickes
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Patricia Brown	Cincinnati
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Israeli	Health
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Geraldo Rivera	Stephen Gillers
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	John Semper	John F. Burnett
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Mary Lou	Manhattan
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Richard Nord	Lee Rich
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Dudley Clendinen	Adam Nagourney
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	St. Anne	Virgin Mary
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Mike Wise	Notebook
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Clinton	Thompson
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Michael Palin	Andrew McAlpine
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Mary Agnes Donoghue	Andrew McAlpine
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Charlotte	Albert
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Lard	Slow Food
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Richard Raysman	New York
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Max Gottlieb	Grainne Marmion
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Elizabeth Taylor	Wales
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Christopher Koefoed	Penny Barrett
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Surviving	Lois
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Ruth Morley	Eugene Lee
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Polish	Finance
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Richard Grant	Roger Moore
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Michael Andersen	Orlando
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Robert F. Murphy	Lehman Brothers
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Eric Jackson	Adweek
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Chicago Bulls	Bethpage
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Tignanello	Chianti
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Rupert Murdoch	TV Guide
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Judith Lyons	Bayside
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Paris Match	French
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Judaism	America
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Henry Alexander	Bureau
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Dave Rubin	Rego Park
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Dennis Kimbro	Decatur
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Al Levitt	Lee Konitz
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Atlantic City	De La Hoya
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	James Richardson	Weston
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	New Yorkers	Gun Control
0	path#appos|->appos->adviser->prep->to->pobj->|pobj	Perot	Bradley
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Fernand Braudel	Sian Reynolds
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Kenyon College	Hackley
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Camelot	Peace Corps
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Andrew Marcus	Richard Robbins
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	William Fay	Merrill Lynch
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	William Lee Scott	Laura Dern
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Charles Wolfe	Adweek
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	O'Bannon	Goldsmith
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	White Sox	Torre
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	John Fuller	Adweek
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Dan E. Weisburd	Alliance
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Robinson	Baltimore Orioles
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Reynaldo Villalobos	James Newton Howard
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Doris Ling-Cohan	New York City Transit Authority
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Charles Carlson	Hammond
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Peru	Cole Porter
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Coalition	Homelessness
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Alicia Silverstone	Christopher Walken
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Alice White	Thomas
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Yasir Arafat	Salah Khalaf
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Carnahan	Kelly
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Adele	Hartsdale
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Roberts	Lauren Lloyd
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Clinton	Delamare
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Country Music Association	Manhattan
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Thomas Ackerman	Scott Kroopf
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	State Department	Somalia
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Michael Palin	Patrick Cassavetti
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Control Data	Big Board
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Steven	Harold Ickes
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Patricia Brown	Cincinnati
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Israeli	Health
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Geraldo Rivera	Stephen Gillers
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	John Semper	John F. Burnett
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Mary Lou	Manhattan
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Richard Nord	Lee Rich
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Dudley Clendinen	Adam Nagourney
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	St. Anne	Virgin Mary
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Mike Wise	Notebook
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Clinton	Thompson
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Michael Palin	Andrew McAlpine
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Mary Agnes Donoghue	Andrew McAlpine
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Charlotte	Albert
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Lard	Slow Food
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Richard Raysman	New York
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Max Gottlieb	Grainne Marmion
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Elizabeth Taylor	Wales
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Christopher Koefoed	Penny Barrett
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Surviving	Lois
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Ruth Morley	Eugene Lee
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Polish	Finance
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Richard Grant	Roger Moore
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Michael Andersen	Orlando
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Robert F. Murphy	Lehman Brothers
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Eric Jackson	Adweek
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Chicago Bulls	Bethpage
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Fair	Stephen Cole
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Eero Saarinen	Yale
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Christie	College of Charleston
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	John Fox	Open Society Institute
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Brazilians	Stanford Stadium
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	McCarthy	Yankee
0	path#nsubj|<-nsubj<-praise->dobj->|dobj	Monika	Judaism
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Vaccine	British
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	ABC	The View
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Don Padgett	Pinehurst
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Fernand Braudel	Sian Reynolds
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Kenyon College	Hackley
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Camelot	Peace Corps
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Andrew Marcus	Richard Robbins
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	William Fay	Merrill Lynch
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	William Lee Scott	Laura Dern
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Charles Wolfe	Adweek
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	O'Bannon	Goldsmith
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	White Sox	Torre
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	John Fuller	Adweek
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Dan E. Weisburd	Alliance
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Robinson	Baltimore Orioles
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Reynaldo Villalobos	James Newton Howard
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Doris Ling-Cohan	New York City Transit Authority
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Charles Carlson	Hammond
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Peru	Cole Porter
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Coalition	Homelessness
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Alicia Silverstone	Christopher Walken
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Alice White	Thomas
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Yasir Arafat	Salah Khalaf
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Carnahan	Kelly
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Adele	Hartsdale
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Roberts	Lauren Lloyd
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Clinton	Delamare
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Country Music Association	Manhattan
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Thomas Ackerman	Scott Kroopf
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	State Department	Somalia
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Michael Palin	Patrick Cassavetti
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Control Data	Big Board
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Steven	Harold Ickes
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Patricia Brown	Cincinnati
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Israeli	Health
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Geraldo Rivera	Stephen Gillers
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	John Semper	John F. Burnett
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Mary Lou	Manhattan
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Richard Nord	Lee Rich
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Dudley Clendinen	Adam Nagourney
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	St. Anne	Virgin Mary
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Mike Wise	Notebook
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Clinton	Thompson
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Michael Palin	Andrew McAlpine
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Mary Agnes Donoghue	Andrew McAlpine
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Charlotte	Albert
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Lard	Slow Food
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Richard Raysman	New York
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Max Gottlieb	Grainne Marmion
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Elizabeth Taylor	Wales
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Christopher Koefoed	Penny Barrett
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Surviving	Lois
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Ruth Morley	Eugene Lee
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Polish	Finance
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Richard Grant	Roger Moore
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Michael Andersen	Orlando
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Robert F. Murphy	Lehman Brothers
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Eric Jackson	Adweek
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Chicago Bulls	Bethpage
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Max	Italy
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	Dennis Kimbro	Decatur
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	American	Kismayu
0	path#nsubj|<-nsubj<-vote->prep->for->pobj->|pobj	ESPN	Cup
0	REL$/book/author/works_written	Honeywell	Minolta
0	REL$/organization/parent/child	Paris Match	French
0	REL$/organization/parent/child	Brandenburg	Justice
0	REL$/organization/parent/child	Pupi Avati	Italian
0	REL$/organization/parent/child	Vittorio Craxi	Milan
0	REL$/organization/parent/child	Suffern	New York
0	REL$/organization/parent/child	Dave Rubin	Rego Park
0	REL$/organization/parent/child	Vaccine	British
0	REL$/organization/parent/child	Perot	Bradley
0	REL$/organization/parent/child	Rudolph W. Giuliani	Andrew
0	REL$/organization/parent/child	Montreal	Toque
0	REL$/organization/parent/child	Mike Ross	Sacramento
0	REL$/organization/parent/child	Upper West Side	Lionel Hampton
0	REL$/organization/parent/child	Polish	Zbigniew Herbert
0	REL$/organization/parent/child	Brazilians	Stanford Stadium
0	REL$/organization/parent/child	Scott	Reds
0	REL$/organization/parent/child	Fritz	Hugo
0	REL$/organization/parent/child	Nassau County	Colin Ferguson
0	REL$/organization/parent/child	Kamenica	Albania
0	REL$/organization/parent/child	Andy Cohen	New York
0	REL$/organization/parent/child	Mary Jones	Kershaw County School District
0	REL$/organization/parent/child	Apollo Theater	West
0	REL$/organization/parent/child	Intermediate School	West
0	REL$/organization/parent/child	Mr. Jones	Stella
0	REL$/organization/parent/child	John Charles	Virginia
0	REL$/organization/parent/child	Hill	Helen
0	REL$/people/deceased_person/place_of_death	Strahan	National Football League
0	REL$/people/deceased_person/place_of_death	Mia Farrow	Alice
0	REL$/people/deceased_person/place_of_death	Louis Comfort Tiffany	Charles Lewis Tiffany
0	REL$/people/deceased_person/place_of_death	Washington	Nevada
0	REL$/people/person/place_of_birth	Garcia	Spain
0	REL$/location/neighborhood/neighborhood_of	Pupi Avati	Italian
0	REL$/location/neighborhood/neighborhood_of	Vittorio Craxi	Milan
0	REL$/location/neighborhood/neighborhood_of	Suffern	New York
0	REL$/location/neighborhood/neighborhood_of	ANGELS	Lance Parrish
0	REL$/location/neighborhood/neighborhood_of	Dave Rubin	Rego Park
0	REL$/location/neighborhood/neighborhood_of	Mr. Jones	Stella
0	REL$/location/neighborhood/neighborhood_of	Hill	Helen
0	REL$/location/neighborhood/neighborhood_of	Martin	Christine
0	REL$/location/neighborhood/neighborhood_of	Michel Friedman	Germany
0	REL$/location/neighborhood/neighborhood_of	Art Wolfe	Capitol Hill
0	REL$/location/neighborhood/neighborhood_of	Ben Brantley	Pirandello
0	REL$/location/neighborhood/neighborhood_of	American	Frank Snepp
0	REL$/location/neighborhood/neighborhood_of	Betty	St. Louis
0	REL$/location/neighborhood/neighborhood_of	Ethel	Santa Monica
0	REL$/location/neighborhood/neighborhood_of	Nancy Fogelson	Robert Falcon Scott
0	REL$/location/neighborhood/neighborhood_of	Montreal	Toque
0	REL$/location/neighborhood/neighborhood_of	Yellow Arrow	New Directions
0	REL$/location/neighborhood/neighborhood_of	Spectator	Marvin R. Shanken
0	REL$/location/neighborhood/neighborhood_of	Brazilians	Stanford Stadium
0	REL$/location/neighborhood/neighborhood_of	Perot	Bradley
0	REL$/location/neighborhood/neighborhood_of	Sam	Encores
0	REL$/people/person/parents	Nassau County	Colin Ferguson
0	REL$/people/person/parents	Awadagin Pratt	Brahms
0	REL$/people/person/parents	Abraham Lincoln	John Cage
0	REL$/people/person/parents	Benjamin Britten	English
0	REL$/people/person/parents	Upper West Side	Lionel Hampton
0	REL$/people/person/parents	Michel Friedman	Germany
0	REL$/people/person/parents	Lake	Anne Lake Prescott
0	REL$/people/person/parents	Calpurnia	Julius Caesar
0	REL$/people/person/parents	O. J. Simpson	Nicole Brown Simpson
0	REL$/people/person/parents	Leopold	Games
0	REL$/people/person/parents	Croats	Travnik
0	REL$/people/person/parents	Sam Johnson	House of Representatives
0	REL$/people/person/parents	Lemieux	Detroit
0	REL$/people/person/parents	Salt Lake City	Dan Majerle
0	REL$/people/person/parents	Minneapolis	Chris Mullin
0	REL$/people/person/parents	Childe Hassam	Moran
0	REL$/people/person/parents	Scott	Reds
0	REL$/people/person/parents	Chicago Board of Trade	P.M.
0	REL$/people/person/parents	Judith Lyons	Bayside
0	REL$/people/person/parents	University of Notre Dame	East
0	REL$/business/company/founders	Levy	Monticello
0	REL$/business/company/founders	Cao Yong	Asia Society
0	REL$/business/company/founders	David Wharton	Southern California
0	REL$/business/company/founders	Pupi Avati	Italian
0	REL$/business/company/founders	Vittorio Craxi	Milan
0	REL$/business/company/founders	Suffern	New York
0	REL$/business/company/founders	Born	Sarah Lawrence College
0	REL$/business/company/founders	Wonderland	Joyce Theater
0	REL$/business/company/founders	Upper West Side	Lionel Hampton
0	REL$/business/company/founders	Betty	St. Louis
0	REL$/business/company/founders	Ethel	Santa Monica
0	REL$/business/company/founders	American	Frank Snepp
0	REL$/business/company/founders	Leopold	Games
0	REL$/business/company/founders	Winterreise	William Parker
0	REL$/business/company/founders	Carmen	Julia Fischer
0	REL$/business/company/founders	Dennis Kimbro	Decatur
0	REL$/business/company/founders	George Armstrong Custer	Battle of the Little Bighorn
0	REL$/business/company/founders	Jill	Reno
0	REL$/business/company/founders	James Traub	Nation
0	REL$/business/company/founders	Barbara J. Raasch	Dallas
0	REL$/business/company/founders	Slavonic Dances	New York State Theater
0	REL$/business/company/founders	Brad	Los Angeles
0	REL$/business/company/founders	Eero Saarinen	Yale
0	REL$/business/company/founders	Scott Weiland	Creep
0	REL$/business/company/founders	New Objectivity	Germany
0	REL$/business/company/founders	Renny Harlin	Arts
0	REL$/business/company/founders	Jeremy Thomas	Miramax Films
0	REL$/business/company/founders	Gale Anne Hurd	Savoy Pictures
0	REL$/business/company/founders	Howard Kazanjian	Warner Brothers
0	REL$/business/company/founders	Kamenica	Albania
0	REL$/business/company/founders	Brookhaven	Island
0	REL$/business/company/founders	Priscilla	San Francisco
0	REL$/business/company/founders	Ben Brantley	Pirandello
0	REL$/business/company/founders	Calpurnia	Julius Caesar
0	REL$/business/company/founders	Republican	Western Hemisphere
0	REL$/business/company/founders	Ramirez	Hargrove
0	REL$/business/company/founders	O. J. Simpson	Nicole Brown Simpson
0	REL$/business/company/founders	Klin	Hammer
0	REL$/business/company/founders	Prospect Street	New Haven
0	REL$/film/film/directed_by	Lee	Kenneth
0	REL$/film/film/directed_by	Calpurnia	Julius Caesar
0	REL$/film/film/directed_by	Leopold	Games
0	REL$/film/film/directed_by	Scott	Reds
0	REL$/film/film/directed_by	Soleil	San Francisco
0	REL$/film/film/directed_by	Kamenica	Albania
